"id","zip_code","sid","default_state","default_city","default_type"
19730,"46506",18,"IN","BREMEN","STANDARD"
19731,"46507",18,"IN","BRISTOL","STANDARD"
19732,"46508",18,"IN","BURKET","STANDARD"
19733,"46510",18,"IN","CLAYPOOL","STANDARD"
19734,"46511",18,"IN","CULVER","STANDARD"
19735,"46513",18,"IN","DONALDSON","PO BOX"
19736,"46514",18,"IN","ELKHART","STANDARD"
19737,"46515",18,"IN","ELKHART","PO BOX"
19738,"46516",18,"IN","ELKHART","STANDARD"
19739,"46517",18,"IN","ELKHART","STANDARD"
19740,"46524",18,"IN","ETNA GREEN","STANDARD"
19741,"46526",18,"IN","GOSHEN","STANDARD"
19742,"46527",18,"IN","GOSHEN","PO BOX"
19743,"46528",18,"IN","GOSHEN","STANDARD"
19744,"46530",18,"IN","GRANGER","STANDARD"
19745,"46531",18,"IN","GROVERTOWN","STANDARD"
19746,"46532",18,"IN","HAMLET","STANDARD"
19747,"46534",18,"IN","KNOX","STANDARD"
19748,"46536",18,"IN","LAKEVILLE","STANDARD"
19749,"46537",18,"IN","LAPAZ","PO BOX"
19750,"46538",18,"IN","LEESBURG","STANDARD"
19751,"46539",18,"IN","MENTONE","STANDARD"
19752,"46540",18,"IN","MIDDLEBURY","STANDARD"
19753,"46542",18,"IN","MILFORD","STANDARD"
19754,"46543",18,"IN","MILLERSBURG","STANDARD"
19755,"46544",18,"IN","MISHAWAKA","STANDARD"
19756,"46545",18,"IN","MISHAWAKA","STANDARD"
19757,"46546",18,"IN","MISHAWAKA","PO BOX"
19758,"46550",18,"IN","NAPPANEE","STANDARD"
19759,"46552",18,"IN","NEW CARLISLE","STANDARD"
19760,"46553",18,"IN","NEW PARIS","STANDARD"
19761,"46554",18,"IN","NORTH LIBERTY","STANDARD"
19762,"46555",18,"IN","NORTH WEBSTER","STANDARD"
19763,"46556",18,"IN","NOTRE DAME","PO BOX"
19764,"46561",18,"IN","OSCEOLA","STANDARD"
19765,"46562",18,"IN","PIERCETON","STANDARD"
19766,"46563",18,"IN","PLYMOUTH","STANDARD"
19767,"46565",18,"IN","SHIPSHEWANA","STANDARD"
19768,"46567",18,"IN","SYRACUSE","STANDARD"
19769,"46570",18,"IN","TIPPECANOE","STANDARD"
19770,"46571",18,"IN","TOPEKA","STANDARD"
19771,"46572",18,"IN","TYNER","STANDARD"
19772,"46573",18,"IN","WAKARUSA","STANDARD"
19773,"46574",18,"IN","WALKERTON","STANDARD"
19774,"46580",18,"IN","WARSAW","STANDARD"
19775,"46581",18,"IN","WARSAW","PO BOX"
19776,"46582",18,"IN","WARSAW","STANDARD"
19777,"46590",18,"IN","WINONA LAKE","STANDARD"
19778,"46595",18,"IN","WYATT","PO BOX"
19779,"46601",18,"IN","SOUTH BEND","STANDARD"
19780,"46613",18,"IN","SOUTH BEND","STANDARD"
19781,"46614",18,"IN","SOUTH BEND","STANDARD"
19782,"46615",18,"IN","SOUTH BEND","STANDARD"
19783,"46616",18,"IN","SOUTH BEND","STANDARD"
19784,"46617",18,"IN","SOUTH BEND","STANDARD"
19785,"46619",18,"IN","SOUTH BEND","STANDARD"
19786,"46624",18,"IN","SOUTH BEND","PO BOX"
19787,"46626",18,"IN","SOUTH BEND","UNIQUE"
19788,"46628",18,"IN","SOUTH BEND","STANDARD"
19789,"46634",18,"IN","SOUTH BEND","PO BOX"
19790,"46635",18,"IN","SOUTH BEND","STANDARD"
19791,"46637",18,"IN","SOUTH BEND","STANDARD"
19792,"46660",18,"IN","SOUTH BEND","PO BOX"
19793,"46680",18,"IN","SOUTH BEND","PO BOX"
19794,"46699",18,"IN","SOUTH BEND","UNIQUE"
19795,"46701",18,"IN","ALBION","STANDARD"
19796,"46702",18,"IN","ANDREWS","STANDARD"
19797,"46703",18,"IN","ANGOLA","STANDARD"
19798,"46704",18,"IN","ARCOLA","PO BOX"
19799,"46705",18,"IN","ASHLEY","STANDARD"
19800,"46706",18,"IN","AUBURN","STANDARD"
19801,"46710",18,"IN","AVILLA","STANDARD"
19802,"46711",18,"IN","BERNE","STANDARD"
19803,"46713",18,"IN","BIPPUS","PO BOX"
19804,"46714",18,"IN","BLUFFTON","STANDARD"
19805,"46721",18,"IN","BUTLER","STANDARD"
19806,"46723",18,"IN","CHURUBUSCO","STANDARD"
19807,"46725",18,"IN","COLUMBIA CITY","STANDARD"
19808,"46730",18,"IN","CORUNNA","STANDARD"
19809,"46731",18,"IN","CRAIGVILLE","STANDARD"
19810,"46732",18,"IN","CROMWELL","STANDARD"
19811,"46733",18,"IN","DECATUR","STANDARD"
19812,"46737",18,"IN","FREMONT","STANDARD"
19813,"46738",18,"IN","GARRETT","STANDARD"
19814,"46740",18,"IN","GENEVA","STANDARD"
19815,"46741",18,"IN","GRABILL","STANDARD"
19816,"46742",18,"IN","HAMILTON","STANDARD"
19817,"46743",18,"IN","HARLAN","STANDARD"
19818,"46745",18,"IN","HOAGLAND","STANDARD"
19819,"46746",18,"IN","HOWE","STANDARD"
19820,"46747",18,"IN","HUDSON","STANDARD"
19821,"46748",18,"IN","HUNTERTOWN","STANDARD"
19822,"46750",18,"IN","HUNTINGTON","STANDARD"
19823,"46755",18,"IN","KENDALLVILLE","STANDARD"
19824,"46759",18,"IN","KEYSTONE","STANDARD"
19825,"46760",18,"IN","KIMMELL","STANDARD"
19826,"46761",18,"IN","LAGRANGE","STANDARD"
19827,"46763",18,"IN","LAOTTO","STANDARD"
19828,"46764",18,"IN","LARWILL","STANDARD"
19829,"46765",18,"IN","LEO","STANDARD"
19830,"46766",18,"IN","LIBERTY CENTER","STANDARD"
19831,"46767",18,"IN","LIGONIER","STANDARD"
19832,"46769",18,"IN","LINN GROVE","PO BOX"
19833,"46770",18,"IN","MARKLE","STANDARD"
19834,"46771",18,"IN","MONGO","PO BOX"
19835,"46772",18,"IN","MONROE","STANDARD"
19836,"46773",18,"IN","MONROEVILLE","STANDARD"
19837,"46774",18,"IN","NEW HAVEN","STANDARD"
19838,"46776",18,"IN","ORLAND","STANDARD"
19839,"46777",18,"IN","OSSIAN","STANDARD"
19840,"46778",18,"IN","PETROLEUM","PO BOX"
19841,"46779",18,"IN","PLEASANT LAKE","STANDARD"
19842,"46780",18,"IN","PLEASANT MILLS","PO BOX"
19843,"46781",18,"IN","PONETO","STANDARD"
19844,"46782",18,"IN","PREBLE","PO BOX"
19845,"46783",18,"IN","ROANOKE","STANDARD"
19846,"46784",18,"IN","ROME CITY","STANDARD"
19847,"46785",18,"IN","SAINT JOE","STANDARD"
19848,"46786",18,"IN","SOUTH MILFORD","PO BOX"
19849,"46787",18,"IN","SOUTH WHITLEY","STANDARD"
19850,"46788",18,"IN","SPENCERVILLE","STANDARD"
19851,"46789",18,"IN","STROH","PO BOX"
19852,"46791",18,"IN","UNIONDALE","STANDARD"
19853,"46792",18,"IN","WARREN","STANDARD"
19854,"46793",18,"IN","WATERLOO","STANDARD"
19855,"46794",18,"IN","WAWAKA","STANDARD"
19856,"46795",18,"IN","WOLCOTTVILLE","STANDARD"
19857,"46796",18,"IN","WOLFLAKE","PO BOX"
19858,"46797",18,"IN","WOODBURN","STANDARD"
19859,"46798",18,"IN","YODER","STANDARD"
19860,"46799",18,"IN","ZANESVILLE","PO BOX"
19861,"46801",18,"IN","FORT WAYNE","PO BOX"
19862,"46802",18,"IN","FORT WAYNE","STANDARD"
19863,"46803",18,"IN","FORT WAYNE","STANDARD"
19864,"46804",18,"IN","FORT WAYNE","STANDARD"
19865,"46805",18,"IN","FORT WAYNE","STANDARD"
19866,"46806",18,"IN","FORT WAYNE","STANDARD"
19867,"46807",18,"IN","FORT WAYNE","STANDARD"
19868,"46808",18,"IN","FORT WAYNE","STANDARD"
19869,"46809",18,"IN","FORT WAYNE","STANDARD"
19870,"46814",18,"IN","FORT WAYNE","STANDARD"
19871,"46815",18,"IN","FORT WAYNE","STANDARD"
19872,"46816",18,"IN","FORT WAYNE","STANDARD"
19873,"46818",18,"IN","FORT WAYNE","STANDARD"
19874,"46819",18,"IN","FORT WAYNE","STANDARD"
19875,"46825",18,"IN","FORT WAYNE","STANDARD"
19876,"46835",18,"IN","FORT WAYNE","STANDARD"
19877,"46845",18,"IN","FORT WAYNE","STANDARD"
19878,"46850",18,"IN","FORT WAYNE","PO BOX"
19879,"46851",18,"IN","FORT WAYNE","PO BOX"
19880,"46852",18,"IN","FORT WAYNE","PO BOX"
19881,"46853",18,"IN","FORT WAYNE","PO BOX"
19882,"46854",18,"IN","FORT WAYNE","PO BOX"
19883,"46855",18,"IN","FORT WAYNE","PO BOX"
19884,"46856",18,"IN","FORT WAYNE","PO BOX"
19885,"46857",18,"IN","FORT WAYNE","PO BOX"
19886,"46858",18,"IN","FORT WAYNE","PO BOX"
19887,"46859",18,"IN","FORT WAYNE","PO BOX"
19888,"46860",18,"IN","FORT WAYNE","PO BOX"
19889,"46861",18,"IN","FORT WAYNE","PO BOX"
19890,"46862",18,"IN","FORT WAYNE","PO BOX"
19891,"46863",18,"IN","FORT WAYNE","PO BOX"
19892,"46864",18,"IN","FORT WAYNE","PO BOX"
19893,"46865",18,"IN","FORT WAYNE","PO BOX"
19894,"46866",18,"IN","FORT WAYNE","PO BOX"
19895,"46867",18,"IN","FORT WAYNE","PO BOX"
19896,"46868",18,"IN","FORT WAYNE","PO BOX"
19897,"46869",18,"IN","FORT WAYNE","PO BOX"
19898,"46885",18,"IN","FORT WAYNE","PO BOX"
19899,"46895",18,"IN","FORT WAYNE","PO BOX"
19900,"46896",18,"IN","FORT WAYNE","PO BOX"
19901,"46897",18,"IN","FORT WAYNE","UNIQUE"
19902,"46898",18,"IN","FORT WAYNE","PO BOX"
19903,"46899",18,"IN","FORT WAYNE","PO BOX"
19904,"46901",18,"IN","KOKOMO","STANDARD"
19905,"46902",18,"IN","KOKOMO","STANDARD"
19906,"46903",18,"IN","KOKOMO","PO BOX"
19907,"46904",18,"IN","KOKOMO","PO BOX"
19908,"46910",18,"IN","AKRON","STANDARD"
19909,"46911",18,"IN","AMBOY","STANDARD"
19910,"46912",18,"IN","ATHENS","PO BOX"
19911,"46913",18,"IN","BRINGHURST","STANDARD"
19912,"46914",18,"IN","BUNKER HILL","STANDARD"
19913,"46915",18,"IN","BURLINGTON","STANDARD"
19914,"46916",18,"IN","BURROWS","PO BOX"
19915,"46917",18,"IN","CAMDEN","STANDARD"
19916,"46919",18,"IN","CONVERSE","STANDARD"
19917,"46920",18,"IN","CUTLER","STANDARD"
19918,"46921",18,"IN","DEEDSVILLE","PO BOX"
19919,"46922",18,"IN","DELONG","PO BOX"
19920,"46923",18,"IN","DELPHI","STANDARD"
19921,"46926",18,"IN","DENVER","STANDARD"
19922,"46928",18,"IN","FAIRMOUNT","STANDARD"
19923,"46929",18,"IN","FLORA","STANDARD"
19924,"46930",18,"IN","FOWLERTON","STANDARD"
19925,"46931",18,"IN","FULTON","PO BOX"
19926,"46932",18,"IN","GALVESTON","STANDARD"
19927,"46933",18,"IN","GAS CITY","STANDARD"
19928,"46935",18,"IN","GRASS CREEK","PO BOX"
19929,"46936",18,"IN","GREENTOWN","STANDARD"
19930,"46937",18,"IN","HEMLOCK","PO BOX"
19931,"46938",18,"IN","JONESBORO","STANDARD"
19932,"46939",18,"IN","KEWANNA","STANDARD"
19933,"46940",18,"IN","LA FONTAINE","STANDARD"
19934,"46941",18,"IN","LAGRO","STANDARD"
19935,"46942",18,"IN","LAKE CICOTT","PO BOX"
19936,"46943",18,"IN","LAKETON","STANDARD"
19937,"46945",18,"IN","LEITERS FORD","PO BOX"
19938,"46946",18,"IN","LIBERTY MILLS","PO BOX"
19939,"46947",18,"IN","LOGANSPORT","STANDARD"
19940,"46950",18,"IN","LUCERNE","STANDARD"
19941,"46951",18,"IN","MACY","STANDARD"
19942,"46952",18,"IN","MARION","STANDARD"
19943,"46953",18,"IN","MARION","STANDARD"
19944,"46957",18,"IN","MATTHEWS","PO BOX"
19945,"46958",18,"IN","MEXICO","PO BOX"
19946,"46959",18,"IN","MIAMI","STANDARD"
19947,"46960",18,"IN","MONTEREY","STANDARD"
19948,"46961",18,"IN","NEW WAVERLY","STANDARD"
19949,"46962",18,"IN","NORTH MANCHESTER","STANDARD"
19950,"46965",18,"IN","OAKFORD","PO BOX"
19951,"46967",18,"IN","ONWARD","PO BOX"
19952,"46968",18,"IN","ORA","STANDARD"
19953,"46970",18,"IN","PERU","STANDARD"
19954,"46971",18,"IN","GRISSOM ARB","STANDARD"
19955,"46974",18,"IN","ROANN","STANDARD"
19956,"46975",18,"IN","ROCHESTER","STANDARD"
19957,"46977",18,"IN","ROCKFIELD","STANDARD"
19958,"46978",18,"IN","ROYAL CENTER","STANDARD"
19959,"46979",18,"IN","RUSSIAVILLE","STANDARD"
19960,"46980",18,"IN","SERVIA","PO BOX"
19961,"46982",18,"IN","SILVER LAKE","STANDARD"
19962,"46984",18,"IN","SOMERSET","PO BOX"
19963,"46985",18,"IN","STAR CITY","STANDARD"
19964,"46986",18,"IN","SWAYZEE","STANDARD"
19965,"46987",18,"IN","SWEETSER","PO BOX"
19966,"46988",18,"IN","TWELVE MILE","STANDARD"
19967,"46989",18,"IN","UPLAND","STANDARD"
19968,"46990",18,"IN","URBANA","STANDARD"
19969,"46991",18,"IN","VAN BUREN","STANDARD"
19970,"46992",18,"IN","WABASH","STANDARD"
19971,"46994",18,"IN","WALTON","STANDARD"
19972,"46995",18,"IN","WEST MIDDLETON","PO BOX"
19973,"46996",18,"IN","WINAMAC","STANDARD"
19974,"46998",18,"IN","YOUNG AMERICA","STANDARD"
19975,"47001",18,"IN","AURORA","STANDARD"
19976,"47003",18,"IN","WEST COLLEGE CORNER","STANDARD"
19977,"47006",18,"IN","BATESVILLE","STANDARD"
19978,"47010",18,"IN","BATH","STANDARD"
19979,"47011",18,"IN","BENNINGTON","STANDARD"
19980,"47012",18,"IN","BROOKVILLE","STANDARD"
19981,"47016",18,"IN","CEDAR GROVE","STANDARD"
19982,"47017",18,"IN","CROSS PLAINS","STANDARD"
19983,"47018",18,"IN","DILLSBORO","STANDARD"
19984,"47019",18,"IN","EAST ENTERPRISE","PO BOX"
19985,"47020",18,"IN","FLORENCE","STANDARD"
19986,"47021",18,"IN","FRIENDSHIP","PO BOX"
19987,"47022",18,"IN","GUILFORD","STANDARD"
19988,"47023",18,"IN","HOLTON","STANDARD"
19989,"47024",18,"IN","LAUREL","STANDARD"
19990,"47025",18,"IN","LAWRENCEBURG","STANDARD"
19991,"47030",18,"IN","METAMORA","STANDARD"
19992,"47031",18,"IN","MILAN","STANDARD"
19993,"47032",18,"IN","MOORES HILL","STANDARD"
19994,"47033",18,"IN","MORRIS","PO BOX"
19995,"47034",18,"IN","NAPOLEON","PO BOX"
19996,"47035",18,"IN","NEW TRENTON","PO BOX"
19997,"47036",18,"IN","OLDENBURG","STANDARD"
19998,"47037",18,"IN","OSGOOD","STANDARD"
19999,"47038",18,"IN","PATRIOT","STANDARD"
20000,"47039",18,"IN","PIERCEVILLE","PO BOX"
20001,"47040",18,"IN","RISING SUN","STANDARD"
20002,"47041",18,"IN","SUNMAN","STANDARD"
20003,"47042",18,"IN","VERSAILLES","STANDARD"
20004,"47043",18,"IN","VEVAY","STANDARD"
20005,"47060",18,"IN","WEST HARRISON","STANDARD"
20006,"47102",18,"IN","AUSTIN","STANDARD"
20007,"47104",18,"IN","BETHLEHEM","STANDARD"
20008,"47106",18,"IN","BORDEN","STANDARD"
20009,"47107",18,"IN","BRADFORD","PO BOX"
20010,"47108",18,"IN","CAMPBELLSBURG","STANDARD"
20011,"47110",18,"IN","CENTRAL","STANDARD"
20012,"47111",18,"IN","CHARLESTOWN","STANDARD"
20013,"47112",18,"IN","CORYDON","STANDARD"
20014,"47114",18,"IN","CRANDALL","STANDARD"
20015,"47115",18,"IN","DEPAUW","STANDARD"
20016,"47116",18,"IN","ECKERTY","STANDARD"
20017,"47117",18,"IN","ELIZABETH","STANDARD"
20018,"47118",18,"IN","ENGLISH","STANDARD"
20019,"47119",18,"IN","FLOYDS KNOBS","STANDARD"
20020,"47120",18,"IN","FREDERICKSBURG","STANDARD"
20021,"47122",18,"IN","GEORGETOWN","STANDARD"
20022,"47123",18,"IN","GRANTSBURG","STANDARD"
20023,"47124",18,"IN","GREENVILLE","STANDARD"
20024,"47125",18,"IN","HARDINSBURG","STANDARD"
20025,"47126",18,"IN","HENRYVILLE","STANDARD"
20026,"47129",18,"IN","CLARKSVILLE","STANDARD"
20027,"47130",18,"IN","JEFFERSONVILLE","STANDARD"
20028,"47131",18,"IN","JEFFERSONVILLE","PO BOX"
20029,"47132",18,"IN","JEFFERSONVILLE","UNIQUE"
20030,"47133",18,"IN","JEFFERSONVILLE","UNIQUE"
20031,"47134",18,"IN","JEFFERSONVILLE","UNIQUE"
20032,"47135",18,"IN","LACONIA","STANDARD"
20033,"47136",18,"IN","LANESVILLE","STANDARD"
20034,"47137",18,"IN","LEAVENWORTH","STANDARD"
20035,"47138",18,"IN","LEXINGTON","STANDARD"
20036,"47140",18,"IN","MARENGO","STANDARD"
20037,"47141",18,"IN","MARYSVILLE","STANDARD"
20038,"47142",18,"IN","MAUCKPORT","STANDARD"
20039,"47143",18,"IN","MEMPHIS","STANDARD"
20040,"47144",18,"IN","JEFFERSONVILLE","UNIQUE"
20041,"47145",18,"IN","MILLTOWN","STANDARD"
20042,"47146",18,"IN","MOUNT SAINT FRANCIS","PO BOX"
20043,"47147",18,"IN","NABB","STANDARD"
20044,"47150",18,"IN","NEW ALBANY","STANDARD"
20045,"47151",18,"IN","NEW ALBANY","PO BOX"
20046,"47160",18,"IN","NEW MIDDLETOWN","STANDARD"
20047,"47161",18,"IN","NEW SALISBURY","STANDARD"
20048,"47162",18,"IN","NEW WASHINGTON","STANDARD"
20049,"47163",18,"IN","OTISCO","STANDARD"
20050,"47164",18,"IN","PALMYRA","STANDARD"
20051,"47165",18,"IN","PEKIN","STANDARD"
20052,"47166",18,"IN","RAMSEY","STANDARD"
20053,"47167",18,"IN","SALEM","STANDARD"
20054,"47170",18,"IN","SCOTTSBURG","STANDARD"
20055,"47172",18,"IN","SELLERSBURG","STANDARD"
20056,"47174",18,"IN","SULPHUR","STANDARD"
20057,"47175",18,"IN","TASWELL","STANDARD"
20058,"47177",18,"IN","UNDERWOOD","STANDARD"
20059,"47190",18,"IN","JEFFERSONVILLE","PO BOX"
20060,"47199",18,"IN","JEFFERSONVILLE","UNIQUE"
20061,"47201",18,"IN","COLUMBUS","STANDARD"
20062,"47202",18,"IN","COLUMBUS","PO BOX"
20063,"47203",18,"IN","COLUMBUS","STANDARD"
20064,"47220",18,"IN","BROWNSTOWN","STANDARD"
20065,"47223",18,"IN","BUTLERVILLE","STANDARD"
20066,"47224",18,"IN","CANAAN","STANDARD"
20067,"47225",18,"IN","CLARKSBURG","PO BOX"
20068,"47226",18,"IN","CLIFFORD","PO BOX"
20069,"47227",18,"IN","COMMISKEY","STANDARD"
20070,"47228",18,"IN","CORTLAND","PO BOX"
20071,"47229",18,"IN","CROTHERSVILLE","STANDARD"
20072,"47230",18,"IN","DEPUTY","STANDARD"
20073,"47231",18,"IN","DUPONT","STANDARD"
20074,"47232",18,"IN","ELIZABETHTOWN","STANDARD"
20075,"47234",18,"IN","FLAT ROCK","STANDARD"
20076,"47235",18,"IN","FREETOWN","STANDARD"
20077,"47236",18,"IN","GRAMMER","STANDARD"
20078,"47240",18,"IN","GREENSBURG","STANDARD"
20079,"47243",18,"IN","HANOVER","STANDARD"
20080,"47244",18,"IN","HARTSVILLE","STANDARD"
20081,"47245",18,"IN","HAYDEN","PO BOX"
20082,"47246",18,"IN","HOPE","STANDARD"
20083,"47247",18,"IN","JONESVILLE","STANDARD"
20084,"47249",18,"IN","KURTZ","PO BOX"
20085,"47250",18,"IN","MADISON","STANDARD"
20086,"47260",18,"IN","MEDORA","STANDARD"
20087,"47263",18,"IN","NEW POINT","PO BOX"
20088,"47264",18,"IN","NORMAN","STANDARD"
20089,"47265",18,"IN","NORTH VERNON","STANDARD"
20090,"47270",18,"IN","PARIS CROSSING","STANDARD"
20091,"47272",18,"IN","SAINT PAUL","STANDARD"
20092,"47273",18,"IN","SCIPIO","STANDARD"
20093,"47274",18,"IN","SEYMOUR","STANDARD"
20094,"47280",18,"IN","TAYLORSVILLE","PO BOX"
20095,"47281",18,"IN","VALLONIA","STANDARD"
20096,"47282",18,"IN","VERNON","PO BOX"
20097,"47283",18,"IN","WESTPORT","STANDARD"
20098,"47302",18,"IN","MUNCIE","STANDARD"
20099,"47303",18,"IN","MUNCIE","STANDARD"
20100,"47304",18,"IN","MUNCIE","STANDARD"
20101,"47305",18,"IN","MUNCIE","STANDARD"
20102,"47306",18,"IN","MUNCIE","UNIQUE"
20103,"47307",18,"IN","MUNCIE","PO BOX"
20104,"47308",18,"IN","MUNCIE","PO BOX"
20105,"47320",18,"IN","ALBANY","STANDARD"
20106,"47322",18,"IN","BENTONVILLE","PO BOX"
20107,"47324",18,"IN","BOSTON","PO BOX"
20108,"47325",18,"IN","BROWNSVILLE","STANDARD"
20109,"47326",18,"IN","BRYANT","STANDARD"
20110,"47327",18,"IN","CAMBRIDGE CITY","STANDARD"
20111,"47330",18,"IN","CENTERVILLE","STANDARD"
20112,"47331",18,"IN","CONNERSVILLE","STANDARD"
20113,"47334",18,"IN","DALEVILLE","STANDARD"
20114,"47335",18,"IN","DUBLIN","PO BOX"
20115,"47336",18,"IN","DUNKIRK","STANDARD"
20116,"47337",18,"IN","DUNREITH","PO BOX"
20117,"47338",18,"IN","EATON","STANDARD"
20118,"47339",18,"IN","ECONOMY","STANDARD"
20119,"47340",18,"IN","FARMLAND","STANDARD"
20120,"47341",18,"IN","FOUNTAIN CITY","STANDARD"
20121,"47342",18,"IN","GASTON","STANDARD"
20122,"47344",18,"IN","GREENSBORO","PO BOX"
20123,"47345",18,"IN","GREENS FORK","STANDARD"
20124,"47346",18,"IN","HAGERSTOWN","STANDARD"
20125,"47348",18,"IN","HARTFORD CITY","STANDARD"
20126,"47351",18,"IN","KENNARD","PO BOX"
20127,"47352",18,"IN","LEWISVILLE","STANDARD"
20128,"47353",18,"IN","LIBERTY","STANDARD"
20129,"47354",18,"IN","LOSANTVILLE","STANDARD"
20130,"47355",18,"IN","LYNN","STANDARD"
20131,"47356",18,"IN","MIDDLETOWN","STANDARD"
20132,"47357",18,"IN","MILTON","STANDARD"
20133,"47358",18,"IN","MODOC","STANDARD"
20134,"47359",18,"IN","MONTPELIER","STANDARD"
20135,"47360",18,"IN","MOORELAND","STANDARD"
20136,"47361",18,"IN","MOUNT SUMMIT","PO BOX"
20137,"47362",18,"IN","NEW CASTLE","STANDARD"
20138,"47366",18,"IN","NEW LISBON","PO BOX"
20139,"47367",18,"IN","OAKVILLE","PO BOX"
20140,"47368",18,"IN","PARKER CITY","STANDARD"
20141,"47369",18,"IN","PENNVILLE","STANDARD"
20142,"47370",18,"IN","PERSHING","PO BOX"
20143,"47371",18,"IN","PORTLAND","STANDARD"
20144,"47373",18,"IN","REDKEY","STANDARD"
20145,"47374",18,"IN","RICHMOND","STANDARD"
20146,"47375",18,"IN","RICHMOND","PO BOX"
20147,"47380",18,"IN","RIDGEVILLE","STANDARD"
20148,"47381",18,"IN","SALAMONIA","STANDARD"
20149,"47382",18,"IN","SARATOGA","PO BOX"
20150,"47383",18,"IN","SELMA","STANDARD"
20151,"47384",18,"IN","SHIRLEY","STANDARD"
20152,"47385",18,"IN","SPICELAND","STANDARD"
20153,"47386",18,"IN","SPRINGPORT","STANDARD"
20154,"47387",18,"IN","STRAUGHN","STANDARD"
20155,"47388",18,"IN","SULPHUR SPRINGS","PO BOX"
20156,"47390",18,"IN","UNION CITY","STANDARD"
20157,"47392",18,"IN","WEBSTER","STANDARD"
20158,"47393",18,"IN","WILLIAMSBURG","STANDARD"
20159,"47394",18,"IN","WINCHESTER","STANDARD"
20160,"47396",18,"IN","YORKTOWN","STANDARD"
20161,"47401",18,"IN","BLOOMINGTON","STANDARD"
20162,"47402",18,"IN","BLOOMINGTON","PO BOX"
20163,"47403",18,"IN","BLOOMINGTON","STANDARD"
20164,"47404",18,"IN","BLOOMINGTON","STANDARD"
20165,"47405",18,"IN","BLOOMINGTON","STANDARD"
20166,"47406",18,"IN","BLOOMINGTON","STANDARD"
20167,"47407",18,"IN","BLOOMINGTON","PO BOX"
20168,"47408",18,"IN","BLOOMINGTON","STANDARD"
20169,"47420",18,"IN","AVOCA","PO BOX"
20170,"47421",18,"IN","BEDFORD","STANDARD"
20171,"47424",18,"IN","BLOOMFIELD","STANDARD"
20172,"47426",18,"IN","CLEAR CREEK","PO BOX"
20173,"47427",18,"IN","COAL CITY","STANDARD"
20174,"47429",18,"IN","ELLETTSVILLE","STANDARD"
20175,"47431",18,"IN","FREEDOM","STANDARD"
20176,"47432",18,"IN","FRENCH LICK","STANDARD"
20177,"47433",18,"IN","GOSPORT","STANDARD"
20178,"47434",18,"IN","HARRODSBURG","PO BOX"
20179,"47435",18,"IN","HELMSBURG","PO BOX"
20180,"47436",18,"IN","HELTONVILLE","STANDARD"
20181,"47437",18,"IN","HURON","PO BOX"
20182,"47438",18,"IN","JASONVILLE","STANDARD"
20183,"47441",18,"IN","LINTON","STANDARD"
20184,"47443",18,"IN","LYONS","STANDARD"
20185,"47445",18,"IN","MIDLAND","PO BOX"
20186,"47446",18,"IN","MITCHELL","STANDARD"
20187,"47448",18,"IN","NASHVILLE","STANDARD"
20188,"47449",18,"IN","NEWBERRY","STANDARD"
20189,"47451",18,"IN","OOLITIC","STANDARD"
20190,"47452",18,"IN","ORLEANS","STANDARD"
20191,"47453",18,"IN","OWENSBURG","STANDARD"
20192,"47454",18,"IN","PAOLI","STANDARD"
20193,"47455",18,"IN","PATRICKSBURG","PO BOX"
20194,"47456",18,"IN","QUINCY","STANDARD"
20195,"47457",18,"IN","SCOTLAND","STANDARD"
20196,"47458",18,"IN","SMITHVILLE","PO BOX"
20197,"47459",18,"IN","SOLSBERRY","STANDARD"
20198,"47460",18,"IN","SPENCER","STANDARD"
20199,"47462",18,"IN","SPRINGVILLE","STANDARD"
20200,"47463",18,"IN","STANFORD","PO BOX"
20201,"47464",18,"IN","STINESVILLE","PO BOX"
20202,"47465",18,"IN","SWITZ CITY","STANDARD"
20203,"47467",18,"IN","TUNNELTON","PO BOX"
20204,"47468",18,"IN","UNIONVILLE","STANDARD"
20205,"47469",18,"IN","WEST BADEN SPRINGS","STANDARD"
20206,"47470",18,"IN","WILLIAMS","STANDARD"
20207,"47471",18,"IN","WORTHINGTON","STANDARD"
20208,"47501",18,"IN","WASHINGTON","STANDARD"
20209,"47512",18,"IN","BICKNELL","STANDARD"
20210,"47513",18,"IN","BIRDSEYE","STANDARD"
20211,"47514",18,"IN","BRANCHVILLE","STANDARD"
20212,"47515",18,"IN","BRISTOW","STANDARD"
20213,"47516",18,"IN","BRUCEVILLE","STANDARD"
20214,"47519",18,"IN","CANNELBURG","STANDARD"
20215,"47520",18,"IN","CANNELTON","STANDARD"
20216,"47521",18,"IN","CELESTINE","STANDARD"
20217,"47522",18,"IN","CRANE","STANDARD"
20218,"47523",18,"IN","DALE","STANDARD"
20219,"47524",18,"IN","DECKER","STANDARD"
20220,"47525",18,"IN","DERBY","STANDARD"
20221,"47527",18,"IN","DUBOIS","STANDARD"
20222,"47528",18,"IN","EDWARDSPORT","STANDARD"
20223,"47529",18,"IN","ELNORA","STANDARD"
20224,"47531",18,"IN","EVANSTON","STANDARD"
20225,"47532",18,"IN","FERDINAND","STANDARD"
20226,"47535",18,"IN","FREELANDVILLE","PO BOX"
20227,"47536",18,"IN","FULDA","PO BOX"
20228,"47537",18,"IN","GENTRYVILLE","STANDARD"
